
"01/06/2021,14.00",15,110,108,90,111,105,109,63,68,48,49,52,50,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,15.00",16,110,108,101,111,105,109,63,68,33,31,33,31,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,16.00",17,110,108,100,111,105,109,63,68,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,17.00",18,110,108,98,111,105,109,63,68,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,18.00",19,110,108,97,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,19.00",20,110,108,96,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,20.00",21,110,108,94,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,21.00",22,110,108,92,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,22.00",23,110,108,90,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"01/06/2021,23.00",24,110,108,89,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,0.00",25,110,108,88,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,1.00",26,110,108,86,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,2.00",27,110,108,85,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,3.00",28,110,108,84,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,4.00",29,110,108,83,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,5.00",30,110,108,82,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,6.00",31,110,108,80,111,105,109,63,67,39,38,39,37,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,7.00",32,110,108,113,111,105,109,63,67,45,44,45,43,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,8.00",33,110,108,109,111,105,109,63,67,57,56,58,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,9.00",34,110,108,108,111,105,109,63,67,39,37,39,37,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,10.00",35,110,108,106,111,105,109,63,67,50,48,49,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,11.00",36,110,108,104,111,105,109,63,67,57,55,57,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,12.00",37,110,108,103,111,105,109,63,67,39,36,39,36,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,13.00",38,110,108,101,111,105,109,63,67,57,56,57,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,14.00",39,110,108,100,111,105,109,63,67,52,50,51,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,15.00",40,110,108,98,111,105,109,63,67,33,31,33,31,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,16.00",41,110,108,97,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,17.00",42,110,108,96,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,18.00",43,110,108,94,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,19.00",44,110,108,92,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,20.00",45,110,108,90,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,21.00",46,110,108,89,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,22.00",47,110,108,88,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"02/06/2021,23.00",48,110,108,86,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,0.00",49,110,108,85,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,1.00",50,110,108,84,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,2.00",51,110,108,83,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,3.00",52,110,108,82,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,4.00",53,110,108,80,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,5.00",54,110,108,78,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
"03/06/2021,6.00",55,110,108,76,111,105,109,63,67,37,39,38,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,7.00",56,110,108,114,111,105,109,63,67,43,45,44,45,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,8.00",57,110,108,109,111,105,109,63,67,56,57,56,58,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,9.00",58,110,108,108,111,105,109,63,67,37,39,37,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,10.00",59,110,108,106,111,105,109,62,66,49,50,48,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,11.00",60,110,108,104,111,105,109,62,66,56,57,55,57,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,12.00",61,110,108,103,111,105,109,62,66,37,39,36,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,13.00",62,110,108,101,111,105,109,62,66,55,57,56,57,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,14.00",63,110,108,100,111,105,109,62,66,49,52,50,51,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,15.00",64,110,108,98,111,105,109,62,66,31,33,31,33,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,16.00",65,110,108,97,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
"03/06/2021,17.00",66,110,108,96,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,18.00",67,110,108,94,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,11,9,10,13,13,15,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,19.00",68,110,108,92,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-1,-2,-1,5,4,4,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,20.00",69,110,108,90,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,21.00",70,110,108,89,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,22.00",71,110,108,88,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"03/06/2021,23.00",72,110,108,86,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,0.00",73,110,108,85,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,1.00",74,110,108,84,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,2.00",75,110,108,83,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,3.00",76,110,108,82,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,4.00",77,110,108,80,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,5.00",78,110,108,78,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,6.00",79,110,108,76,111,105,109,62,66,38,37,39,38,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,7.00",80,110,108,113,111,105,109,62,66,44,43,45,44,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,8.00",81,110,108,109,111,105,109,62,66,56,56,57,56,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,9.00",82,110,108,108,111,105,109,62,66,38,37,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,10.00",83,110,108,106,111,105,109,62,66,50,49,50,48,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
"04/06/2021,11.00",84,110,108,104,111,105,109,62,66,56,56,57,55,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
"04/06/2021,12.00",85,110,108,103,111,105,109,62,66,41,37,39,36,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
"04/06/2021,13.00",86,110,108,101,111,105,109,62,66,56,55,57,56,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
"04/06/2021,14.00",87,110,108,100,111,105,109,62,66,48,49,52,50,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,15.00",88,110,108,98,111,105,109,62,66,33,31,33,31,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,16.00",89,110,108,97,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,17.00",90,110,108,96,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,18.00",91,110,108,94,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,19.00",92,110,108,92,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,20.00",93,110,108,90,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,21.00",94,110,108,89,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,22.00",95,110,108,88,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"04/06/2021,23.00",96,110,108,86,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,0.00",97,110,108,85,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,1.00",98,110,108,84,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,2.00",99,110,108,83,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,3.00",100,110,108,82,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,4.00",101,110,108,80,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,5.00",102,110,108,78,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,6.00",103,110,108,76,111,105,109,61,66,37,39,38,39,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,7.00",104,110,108,114,111,105,109,61,66,43,45,44,45,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,8.00",105,110,108,109,111,105,109,61,66,56,57,56,58,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,9.00",106,110,108,108,111,105,109,61,66,37,39,37,39,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,10.00",107,110,108,106,111,105,109,61,66,49,50,48,49,112,110,107,113,108,109,-2,-1,-1,5,4,4,745,786,545,654,658,98,99,98,98,99,99
"05/06/2021,11.00",108,110,108,104,111,105,109,61,66,56,57,55,57,112,110,107,113,108,109,-3,-3,-3,5,5,5,232,255,221,275,298,98,99,98,98,99,99
"05/06/2021,12.00",109,110,108,103,111,105,109,61,66,37,39,36,39,112,110,107,113,108,109,-2,-1,-1,5,4,4,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,13.00",110,110,108,101,111,105,109,61,66,55,57,56,57,112,110,107,113,108,109,9,11,10,13,15,13,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,14.00",111,110,108,100,111,105,109,61,66,49,52,50,51,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,15.00",112,110,108,98,111,105,109,61,66,31,33,31,33,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,16.00",113,110,108,97,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,17.00",114,110,108,96,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,18.00",115,110,108,94,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,19.00",116,110,108,92,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,20.00",117,110,108,90,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,21.00",118,110,108,89,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,22.00",119,110,108,88,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"05/06/2021,23.00",120,110,108,86,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,0.00",121,110,108,85,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,1.00",122,110,108,84,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,2.00",123,110,108,83,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,3.00",124,110,108,82,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,4.00",125,110,108,80,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,5.00",126,110,108,78,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,6.00",127,110,108,76,111,105,109,61,66,38,37,39,38,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,7.00",128,110,108,113,111,105,109,61,66,26,36,37,36,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,8.00",129,110,108,109,111,105,109,61,66,43,43,45,42,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,9.00",130,110,108,108,111,105,109,61,66,38,37,39,37,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,10.00",131,110,108,106,111,105,109,61,66,50,49,50,48,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
"06/06/2021,11.00",132,110,108,104,111,105,109,60,66,56,56,57,55,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,12.00",133,110,108,103,111,105,109,60,66,41,37,39,36,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,13.00",134,110,108,101,111,105,109,60,66,56,55,57,56,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,14.00",135,110,108,100,111,105,109,60,66,48,49,52,50,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,15.00",136,110,108,98,111,105,109,60,66,33,31,33,31,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,16.00",137,110,108,97,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,17.00",138,110,108,96,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,18.00",139,110,108,94,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,19.00",140,110,108,92,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,20.00",141,110,108,90,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
"06/06/2021,21.00",142,110,108,89,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,11,9,10,13,13,15,868,844,898,788,989,98,99,98,98,98,99
"06/06/2021,22.00",143,110,108,88,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,-1,-2,-1,5,4,4,868,844,898,788,989,98,99,98,98,98,99
"06/06/2021,23.00",144,110,108,86,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,0.00",145,110,108,85,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,1.00",146,110,108,84,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,2.00",147,110,108,83,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,3.00",148,110,108,82,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,4.00",149,110,108,80,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,5.00",150,110,108,78,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,6.00",151,110,108,76,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,7.00",152,110,108,114,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
"07/06/2021,8.00",153,110,108,109,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,9.00",154,110,108,108,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,10.00",155,110,108,106,111,105,109,60,65,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,11.00",156,110,108,104,111,105,109,60,65,39,38,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,12.00",157,110,108,103,111,105,109,60,65,45,44,45,43,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,13.00",158,110,108,101,111,105,109,60,65,57,56,58,55,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,14.00",159,110,108,100,111,105,109,60,65,39,37,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,15.00",160,110,108,98,111,105,109,60,65,50,48,49,49,112,110,107,113,12,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,16.00",161,96,108,96,111,105,109,60,65,57,55,57,55,112,110,107,113,0,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,17.00",162,110,108,110,111,105,109,60,65,39,36,39,36,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,18.00",163,110,108,110,111,105,109,59,65,57,56,57,55,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
"07/06/2021,19.00",164,110,108,110,111,105,109,59,65,52,50,51,49,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
