
01/06/2021,20.00,110,108,94,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
01/06/2021,21.00,110,108,92,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
01/06/2021,22.00,110,108,90,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
01/06/2021,23.00,110,108,89,111,105,109,63,67,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,0.00,110,108,88,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,1.00,110,108,86,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,2.00,110,108,85,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,3.00,110,108,84,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,4.00,110,108,83,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,5.00,110,108,82,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,6.00,110,108,80,111,105,109,63,67,39,38,39,37,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,7.00,110,108,113,111,105,109,63,67,45,44,45,43,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,8.00,110,108,109,111,105,109,63,67,57,56,58,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,9.00,110,108,108,111,105,109,63,67,39,37,39,37,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,10.00,110,108,106,111,105,109,63,67,50,48,49,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,11.00,110,108,104,111,105,109,63,67,57,55,57,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,12.00,110,108,103,111,105,109,63,67,39,36,39,36,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,13.00,110,108,101,111,105,109,63,67,57,56,57,55,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,14.00,110,108,100,111,105,109,63,67,52,50,51,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,15.00,110,108,98,111,105,109,63,67,33,31,33,31,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,16.00,110,108,97,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,17.00,110,108,96,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,18.00,110,108,94,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,19.00,110,108,92,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,20.00,110,108,90,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,21.00,110,108,89,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,22.00,110,108,88,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
02/06/2021,23.00,110,108,86,111,105,109,63,67,21,20,21,19,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,0.00,110,108,85,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,1.00,110,108,84,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,2.00,110,108,83,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,3.00,110,108,82,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,4.00,110,108,80,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,5.00,110,108,78,111,105,109,63,67,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,99,99,99
03/06/2021,6.00,110,108,76,111,105,109,63,67,37,39,38,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,7.00,110,108,114,111,105,109,63,67,43,45,44,45,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,8.00,110,108,109,111,105,109,63,67,56,57,56,58,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,9.00,110,108,108,111,105,109,63,67,37,39,37,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,10.00,110,108,106,111,105,109,62,66,49,50,48,49,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,11.00,110,108,104,111,105,109,62,66,56,57,55,57,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,12.00,110,108,103,111,105,109,62,66,37,39,36,39,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,13.00,110,108,101,111,105,109,62,66,55,57,56,57,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,14.00,110,108,100,111,105,109,62,66,49,52,50,51,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,15.00,110,108,98,111,105,109,62,66,31,33,31,33,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,16.00,110,108,97,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,99,99,99,98,99,99
03/06/2021,17.00,110,108,96,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,19,20,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,18.00,110,108,94,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,11,9,10,13,13,15,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,19.00,110,108,92,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-1,-2,-1,5,4,4,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,20.00,110,108,90,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,21.00,110,108,89,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,22.00,110,108,88,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
03/06/2021,23.00,110,108,86,111,105,109,62,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,0.00,110,108,85,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,1.00,110,108,84,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,2.00,110,108,83,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,3.00,110,108,82,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,4.00,110,108,80,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,5.00,110,108,78,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,6.00,110,108,76,111,105,109,62,66,38,37,39,38,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,7.00,110,108,113,111,105,109,62,66,44,43,45,44,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,8.00,110,108,109,111,105,109,62,66,56,56,57,56,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,9.00,110,108,108,111,105,109,62,66,38,37,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,10.00,110,108,106,111,105,109,62,66,50,49,50,48,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,99,98,99,99
04/06/2021,11.00,110,108,104,111,105,109,62,66,56,56,57,55,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
04/06/2021,12.00,110,108,103,111,105,109,62,66,41,37,39,36,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
04/06/2021,13.00,110,108,101,111,105,109,62,66,56,55,57,56,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,99,99,98,98,99,99
04/06/2021,14.00,110,108,100,111,105,109,62,66,48,49,52,50,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,15.00,110,108,98,111,105,109,62,66,33,31,33,31,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,16.00,110,108,97,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,17.00,110,108,96,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,18.00,110,108,94,111,105,109,62,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,19.00,110,108,92,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,20.00,110,108,90,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,21.00,110,108,89,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,22.00,110,108,88,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
04/06/2021,23.00,110,108,86,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,0.00,110,108,85,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,1.00,110,108,84,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,2.00,110,108,83,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,3.00,110,108,82,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,4.00,110,108,80,111,105,109,61,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,5.00,110,108,78,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,6.00,110,108,76,111,105,109,61,66,37,39,38,39,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,7.00,110,108,114,111,105,109,61,66,43,45,44,45,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,8.00,110,108,109,111,105,109,61,66,56,57,56,58,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,9.00,110,108,108,111,105,109,61,66,37,39,37,39,112,110,107,113,108,109,-3,-3,-3,5,5,5,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,10.00,110,108,106,111,105,109,61,66,49,50,48,49,112,110,107,113,108,109,-2,-1,-1,5,4,4,745,786,545,654,658,98,99,98,98,99,99
05/06/2021,11.00,110,108,104,111,105,109,61,66,56,57,55,57,112,110,107,113,108,109,-3,-3,-3,5,5,5,232,255,221,275,298,98,99,98,98,99,99
05/06/2021,12.00,110,108,103,111,105,109,61,66,37,39,36,39,112,110,107,113,108,109,-2,-1,-1,5,4,4,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,13.00,110,108,101,111,105,109,61,66,55,57,56,57,112,110,107,113,108,109,9,11,10,13,15,13,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,14.00,110,108,100,111,105,109,61,66,49,52,50,51,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,15.00,110,108,98,111,105,109,61,66,31,33,31,33,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,16.00,110,108,97,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,17.00,110,108,96,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,18.00,110,108,94,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,19.00,110,108,92,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,20.00,110,108,90,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,21.00,110,108,89,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,22.00,110,108,88,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
05/06/2021,23.00,110,108,86,111,105,109,61,66,19,21,20,21,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,0.00,110,108,85,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,1.00,110,108,84,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,2.00,110,108,83,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,3.00,110,108,82,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,4.00,110,108,80,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,5.00,110,108,78,111,105,109,61,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,6.00,110,108,76,111,105,109,61,66,38,37,39,38,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,7.00,110,108,113,111,105,109,61,66,26,36,37,36,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,8.00,110,108,109,111,105,109,61,66,43,43,45,42,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,9.00,110,108,108,111,105,109,61,66,38,37,39,37,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,10.00,110,108,106,111,105,109,61,66,50,49,50,48,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,99,99
06/06/2021,11.00,110,108,104,111,105,109,60,66,56,56,57,55,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,12.00,110,108,103,111,105,109,60,66,41,37,39,36,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,13.00,110,108,101,111,105,109,60,66,56,55,57,56,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,14.00,110,108,100,111,105,109,60,66,48,49,52,50,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,15.00,110,108,98,111,105,109,60,66,33,31,33,31,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,16.00,110,108,97,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,20,19,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,17.00,110,108,96,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,18.00,110,108,94,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,19.00,110,108,92,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,20.00,110,108,90,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,20,20,20,19,19,20,0,0,0,0,0,98,99,98,98,98,99
06/06/2021,21.00,110,108,89,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,11,9,10,13,13,15,868,844,898,788,989,98,99,98,98,98,99
06/06/2021,22.00,110,108,88,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,-1,-2,-1,5,4,4,868,844,898,788,989,98,99,98,98,98,99
06/06/2021,23.00,110,108,86,111,105,109,60,66,20,19,21,20,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,0.00,110,108,85,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,1.00,110,108,84,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,2.00,110,108,83,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,3.00,110,108,82,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,4.00,110,108,80,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,5.00,110,108,78,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,6.00,110,108,76,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,7.00,110,108,114,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,99
07/06/2021,8.00,110,108,109,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,9.00,110,108,108,111,105,109,60,66,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,10.00,110,108,106,111,105,109,60,65,21,20,21,19,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,11.00,110,108,104,111,105,109,60,65,39,38,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,12.00,110,108,103,111,105,109,60,65,45,44,45,43,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,13.00,110,108,101,111,105,109,60,65,57,56,58,55,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,14.00,110,108,100,111,105,109,60,65,39,37,39,37,112,110,107,113,108,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,15.00,110,108,98,111,105,109,60,65,50,48,49,49,112,110,107,113,12,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,16.00,96,108,96,111,105,109,60,65,57,55,57,55,112,110,107,113,0,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,17.00,110,108,110,111,105,109,60,65,39,36,39,36,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,18.00,110,108,110,111,105,109,59,65,57,56,57,55,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,19.00,110,108,110,111,105,109,59,65,52,50,51,49,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,20.00,110,108,110,111,105,109,59,65,33,31,33,31,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,21.00,110,108,110,111,105,109,59,65,21,20,21,19,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,22.00,110,108,110,111,105,109,59,65,21,20,21,19,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
07/06/2021,23.00,110,108,110,111,105,109,59,65,21,20,21,19,112,110,107,113,120,109,-2,-1,-1,5,4,4,868,844,898,788,989,98,99,98,98,98,98
08/06/2021,0.00,110,108,110,111,105,109,59,65,21,20,21,19,112,110,107,113,120,109,-3,-3,-3,5,5,5,868,844,898,788,989,98,99,98,98,98,98
08/06/2021,1.00,110,108,110,111,105,109,59,65,21,20,21,19,112,110,107,113,120,109,-2,-1,-1,5,4,4,0,0,0,0,0,98,99,98,98,98,98
